step,x,y,h
449,0.25652101050882187,-0.5797618765250914,-3.1088034937634426
450,0.24848693122989396,-0.5800254019544986,-3.1088034841315504
451,0.24045285198094912,-0.5802889273860196,-3.108803468494785
452,0.23241877276468395,-0.5805524528126071,-3.1088034607686743
453,0.22438469358298732,-0.5808159782278729,-3.1088034684683374
454,0.21635061443099532,-0.58107950362727,-3.1088034859450233
455,0.20831653529025704,-0.5813430290090514,-3.108803499203489
456,0.20028245613693846,-0.5816065543743668,-3.1088034980626795
457,0.19224837695616814,-0.5818700797267339,-3.1088034849258825
458,0.18421429774343043,-0.5821336050715207,-3.1088034724315596
459,0.1761802184964708,-0.5823971304153912,-3.108803472100448
460,0.16814613921610413,-0.5826606557652406,-3.108803484059572
461,0.16011205991525965,-0.5829241811267966,-3.1088034969561957
462,0.15207798061755154,-0.5831877065036876,-3.108803498133748
463,0.1440439013428362,-0.5834512318972107,-3.1088034850375372
464,0.13600982209915358,-0.5837147573062921,-3.1088034677169456
465,0.12797574288904734,-0.5839782827274121,-3.1088034601699492
466,0.1199416637140069,-0.5842418081550121,-3.1088034681573404
467,0.11190758456690647,-0.5845053335826161,-3.1088034842462857
468,0.10387350542716449,-0.5847688590040484,-3.1088034944502785
469,0.09583942627145328,-0.5850323844141601,-3.108803490575478
470,0.08780534708685934,-0.5852959098093268,-3.1088034773446402
471,0.07977126786957665,-0.5855594351881358,-3.1088034680099326
472,0.07173718861723645,-0.5858229605518842,-3.108803472372597
473,0.06370310933207511,-0.5860864859042914,-3.108803487858999
474,0.055669030029503276,-0.5863500112506188,-3.108803501595685
475,0.04763495073372122,-0.5866135365968982,-3.1088035016780866
476,0.039600871462798545,-0.5868770619493333,-3.1088034876731476
477,0.03156679222335008,-0.5871405873133916,-3.108803471060114
478,0.023532713018017726,-0.5874041126926604,-3.1088034652098457
479,0.015498633847767342,-0.5876676380881932,-3.108803473754715
480,0.007464554703227727,-0.5879311634986337,-3.10880348761636
481,-0.0005695244377199863,-0.5881946889205579,-3.108803493285255
482,-0.00860360359724164,-0.5884582143487117,-3.1088034849811383
483,-0.016637682786224788,-0.5887217397765806,-3.1088034698929206
484,-0.02467176200800576,-0.5889852651975928,-3.1088034618379528
485,-0.03270584126499241,-0.5892487906063947,-3.1088034689522663
486,-0.04073992055332992,-0.5895123159995415,-3.108803486325883
487,-0.04877399985546313,-0.589775841375785,-3.108803500131241
488,-0.05680807914736281,-0.5900393667364227,-3.108803499623146
489,-0.06484215841315216,-0.5903028920854432,-3.1088034864210945
490,-0.07287623764754607,-0.590566417428885,-3.108803472889788
491,-0.08091031684784253,-0.590829942773585,-3.1088034710814463
492,-0.08894439601396278,-0.5910934681260804,-3.108803482050478
493,-0.09697847515757427,-0.5913569934918812,-3.1088034950060863
494,-0.10501255430175041,-0.5916205188746531,-3.1088034970397787
495,-0.11304663346690129,-0.5918840442752978,-3.108803484785169
496,-0.12108071266181164,-0.5921475696916231,-3.1088034676472414
497,-0.1291147918893745,-0.5924110951189142,-3.1088034597018304
498,-0.13714887115165447,-0.5926746205508546,-3.108803467403498
499,-0.1451829504427803,-0.5929381459803041,-3.1088034839611955
500,-0.15321702974327328,-0.5932016714002181,-3.1088034953484414
501,-0.16125110902985682,-0.5934651968049891,-3.108803492625429
502,-0.16928518828906655,-0.5937287221916652,-3.108803479675375
503,-0.17731926751684982,-0.5939922475603343,-3.1088034695320053
504,-0.18535334671067727,-0.5942557729138198,-3.1088034725879368
505,-0.1933874258719216,-0.594519298257295,-3.108803487166957
506,-0.20142150501472647,-0.5947828235977578,-3.1088035008456494
507,-0.20945558416272672,-0.5950463489428953,-3.1088035013793727
508,-0.21748966333428094,-0.5953098742995134,-3.1088034875676707
509,-0.2255237425362167,-0.5955733996723516,-3.108803470432482
510,-0.233557821771016,-0.5958369250636035,-3.1088034636475737
511,-0.24159190103992134,-0.596100450472677,-3.108803471665721
512,-0.24962598033458774,-0.596363975896014,-3.108803486021623
513,-0.2576600596337342,-0.5966275013274992,-3.108803493045901
514,-0.2656941389151475,-0.5968910267597148,-3.108803486123373
515,-0.2737282181676535,-0.5971545521854007,-3.1088034716143165
516,-0.2817622973881352,-0.5974180775984536,-3.1088034631846337
517,-0.2897963765744181,-0.5976816029946416,-3.108803469572598
518,-0.297830455729834,-0.5979451283724051,-3.10880348664791
519,-0.3058645348711211,-0.5982086537333747,-3.1088035008282513
520,-0.3138986140221918,-0.5984721790819928,-3.108803500865393
521,-0.3219326931993568,-0.598735704424454,-3.108803487600193
522,-0.3299667724079206,-0.5989992297677055,-3.1088034730793495
523,-0.3380008516501478,-0.5992627551186402,-3.10880346983824
524,-0.34603493092612847,-0.599526280483045,-3.1088034798497883
525,-0.3540690102247967,-0.5997898058643835,-3.108803492919341
526,-0.362103089523306,-0.6000533312631645,-3.1088034959246853
527,-0.3701371688006966,-0.6003168566771857,-3.1088034846836137
528,-0.3781712480477225,-0.6005803821021017,-3.1088034678989227
529,-0.3862053272617265,-0.6008439075319038,-3.1088034596485534
530,-0.39423940644091354,-0.6011074329596735,-3.108803467041193
531,-0.40227348559081644,-0.6013709583788822,-3.108803483951292
532,-0.41030756473059293,-0.6016344837846512,-3.1088034963776954
533,-0.41834164388403605,-0.6018980091743236,-3.108803494690179
534,-0.426375723065496,-0.6021615345475433,-3.1088034819413783
535,-0.43440980227929016,-0.6024250599063699,-3.108803470916433
536,-0.44244388152773334,-0.6026885852552473,-3.108803472572549
537,-0.4504779608096237,-0.6029521106002664,-3.108803486145198
538,-0.45851204011126734,-0.6032156359479005,-3.1088034997140213
539,-0.4665461194087758,-0.6034791613039802,-3.108803500744954
540,-0.4745801986827315,-0.6037426866731166,-3.108803487273713
541,-0.4826142779254757,-0.6040062120581091,-3.1088034698122176
542,-0.4906483571343923,-0.6042697374592448,-3.108803462262911
543,-0.49868243630807335,-0.6045332628741206,-3.108803469852574
544,-0.5067165154542681,-0.604796788298284,-3.1088034847336745
545,-0.5147505945940568,-0.6050603137261147,-3.1088034931129576
546,-0.5227846737505011,-0.6053238391514452,-3.1088034875652424
547,-0.530818752935959,-0.6055873645682341,-3.1088034736106867
548,-0.5388528321541316,-0.6058508899716515,-3.1088034647297556
549,-0.5468869114074767,-0.6061144153591075,-3.108803470246116
550,-0.5549209906933696,-0.6063779407305574,-3.1088034868377528
551,-0.5629550699957888,-0.6066414660882287,-3.108803501231547
552,-0.5709891492905448,-0.6069049914363565,-3.1088035017341102
553,-0.5790232285601866,-0.6071685167808704,-3.1088034884216578
554,-0.5870573077984851,-0.6074320421285065,-3.1088034729901173
555,-0.595091387002733,-0.6076955674854502,-3.1088034684111703
556,-0.6031254661721275,-0.607959092856293,-3.1088034775533417
557,-0.6111595453166442,-0.6082226182436005,-3.1088034908290476
558,-0.619193624458677,-0.6084861436476167,-3.108803494922031
559,-0.6272277036198792,-0.6087496690659128,-3.1088034848280475
560,-0.6352617828104921,-0.6090131944935271,-3.1088034685054518
561,-0.6432958620337131,-0.60927671992394,-3.1088034599820813
562,-0.6513299412919112,-0.609540245350322,-3.1088034669989075
563,-0.6593640205807225,-0.6098037707664372,-3.108803484123593
564,-0.6673980998820617,-0.6100672961673854,-3.1088034974380605
565,-0.6754321791721309,-0.6103308215505531,-3.108803496667856
566,-0.6834662584358084,-0.610594346916375,-3.1088034840417165
567,-0.6915003376682328,-0.6108578722682371,-3.108803472072628
568,-0.699534416866755,-0.6111213976116412,-3.108803472264547
569,-0.7075684960316672,-0.61138492295334,-3.108803484780424
570,-0.7156025751753249,-0.6116484483005711,-3.108803498245198
571,-0.7236366543209611,-0.611911973659942,-3.1088034998664607
572,-0.7316707334883477,-0.6121754990360434,-3.108803486901683
573,-0.7397048126856084,-0.6124390244305559,-3.1088034692939144
574,-0.7477388919154523,-0.612702549842226,-3.1088034611089364
575,-0.7557729711797055,-0.6129660752672217,-3.108803468319497
