ticker,model_name,accuracy,precision,roc_auc,sharpe,max_drawdown,report_path,best_params
AWRE,random_forest,0.6093888396811338,0.0,0.5810579583515363,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(max_depth=3, min_samples_leaf=10, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(max_depth=3, min_samples_leaf=10, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 100, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
VEEV,gradient_boosting,0.4609756097560976,0.0,0.5601881778352367,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 3, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 100, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
VEEV,random_forest,0.4682926829268293,0.8,0.5419689243218656,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(max_depth=5, min_samples_leaf=10, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(max_depth=5, min_samples_leaf=10, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 100, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
BTI,gradient_boosting,0.5110717449069974,0.4849315068493151,0.5215043941159795,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(n_estimators=200, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(n_estimators=200, random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.1, 'clf__loss': 'log_loss', 'clf__max_depth': 3, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 200, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
BTI,random_forest,0.5013286093888397,0.4804270462633452,0.5292059092197687,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(max_depth=5, n_estimators=200, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(max_depth=5, n_estimators=200, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 200, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
BOTJ,gradient_boosting,0.6042047531992687,1.0,0.5677463241065355,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, max_depth=2, n_estimators=200,
                           random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, max_depth=2, n_estimators=200,
                           random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 2, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 200, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
BOTJ,random_forest,0.6014625228519196,0.4666666666666667,0.5631869952732284,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(min_samples_leaf=10, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(min_samples_leaf=10, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 100, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
KNSL,gradient_boosting,0.4867924528301887,0.49107142857142855,0.5057530189109136,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, max_depth=2, n_estimators=200,
                           random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, max_depth=2, n_estimators=200,
                           random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 2, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 200, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
KNSL,random_forest,0.5094339622641509,0.5046296296296297,0.5553941672362726,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(n_estimators=200, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(n_estimators=200, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 200, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
CIO,gradient_boosting,0.45691906005221933,0.41911764705882354,0.4530183941924567,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, max_depth=2, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, max_depth=2, random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 2, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 100, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
CIO,random_forest,0.4830287206266319,0.47368421052631576,0.46771464439713994,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(n_estimators=200, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(n_estimators=200, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 200, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
HEWG,gradient_boosting,0.4949238578680203,0.539568345323741,0.5188146997929606,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, max_depth=2, n_estimators=200,
                           random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, max_depth=2, n_estimators=200,
                           random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 2, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 200, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
HEWG,random_forest,0.5101522842639594,0.5913978494623656,0.49958592132505175,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(min_samples_leaf=10, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(min_samples_leaf=10, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 100, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
CBA,gradient_boosting,0.8608490566037735,0.0,0.5887160436498724,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, max_depth=2, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, max_depth=2, random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 2, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 100, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
CBA,random_forest,0.8608490566037735,0.0,0.559600650104481,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(max_depth=3, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(max_depth=3, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 100, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
BUD,gradient_boosting,0.5488958990536278,0.5258215962441315,0.5342545134830001,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 3, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 100, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
BUD,random_forest,0.5110410094637224,0.4801223241590214,0.5198773091948166,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(n_estimators=200, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(n_estimators=200, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 200, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
BFS,gradient_boosting,0.5225863596102746,0.5186440677966102,0.5149081488459727,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 3, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 100, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
BFS,random_forest,0.5270150575730735,0.5242424242424243,0.5307034071282776,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(max_depth=5, min_samples_leaf=10, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(max_depth=5, min_samples_leaf=10, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 100, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
DXGE,gradient_boosting,0.573170731707317,0.4631578947368421,0.5619711727666273,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.05, n_estimators=200,
                           random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.05, n_estimators=200,
                           random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.05, 'clf__loss': 'log_loss', 'clf__max_depth': 3, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 200, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
DXGE,random_forest,0.5780487804878048,0.4752475247524752,0.5771964777646595,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(max_depth=3, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(max_depth=3, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 100, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
AMAT,gradient_boosting,0.4818423383525244,0.5230769230769231,0.5097985589799691,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, n_estimators=200,
                           random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, n_estimators=200,
                           random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 3, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 200, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
AMAT,random_forest,0.4844995571302037,0.5394736842105263,0.4895287135186792,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(max_depth=5, n_estimators=200, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(max_depth=5, n_estimators=200, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 200, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
CELH,gradient_boosting,0.49014454664914586,0.0,0.4784866366324867,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, max_depth=2, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, max_depth=2, random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 2, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 100, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
CELH,random_forest,0.4914586070959264,0.5102040816326531,0.4783588071087035,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(min_samples_leaf=10, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(min_samples_leaf=10, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 100, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
AEO,gradient_boosting,0.503985828166519,0.45454545454545453,0.5249537080626431,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, max_depth=2, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, max_depth=2, random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 2, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 100, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
AEO,random_forest,0.5199291408325952,0.5752212389380531,0.5242695289206917,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(max_depth=5, min_samples_leaf=5, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(max_depth=5, min_samples_leaf=5, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 100, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
ALOT,gradient_boosting,0.5332152347209921,0.4748603351955307,0.5242892530126573,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, max_depth=2, n_estimators=200,
                           random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, max_depth=2, n_estimators=200,
                           random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 2, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 200, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
ALOT,random_forest,0.5465013286093888,0.5272727272727272,0.5231312678121189,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(max_depth=3, min_samples_leaf=10, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(max_depth=3, min_samples_leaf=10, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 100, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
CPT,gradient_boosting,0.491585473870682,0.5775862068965517,0.5212516986260003,,,,"{'memory': None, 'steps': [('clf', GradientBoostingClassifier(learning_rate=0.01, max_depth=2, n_estimators=200,
                           random_state=42))], 'transform_input': None, 'verbose': False, 'clf': GradientBoostingClassifier(learning_rate=0.01, max_depth=2, n_estimators=200,
                           random_state=42), 'clf__ccp_alpha': 0.0, 'clf__criterion': 'friedman_mse', 'clf__init': None, 'clf__learning_rate': 0.01, 'clf__loss': 'log_loss', 'clf__max_depth': 2, 'clf__max_features': None, 'clf__max_leaf_nodes': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__n_estimators': 200, 'clf__n_iter_no_change': None, 'clf__random_state': 42, 'clf__subsample': 1.0, 'clf__tol': 0.0001, 'clf__validation_fraction': 0.1, 'clf__verbose': 0, 'clf__warm_start': False}"
CPT,random_forest,0.479185119574845,0.532258064516129,0.5331656726558961,,,,"{'memory': None, 'steps': [('clf', RandomForestClassifier(n_estimators=200, random_state=42))], 'transform_input': None, 'verbose': False, 'clf': RandomForestClassifier(n_estimators=200, random_state=42), 'clf__bootstrap': True, 'clf__ccp_alpha': 0.0, 'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__max_leaf_nodes': None, 'clf__max_samples': None, 'clf__min_impurity_decrease': 0.0, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__min_weight_fraction_leaf': 0.0, 'clf__monotonic_cst': None, 'clf__n_estimators': 200, 'clf__n_jobs': None, 'clf__oob_score': False, 'clf__random_state': 42, 'clf__verbose': 0, 'clf__warm_start': False}"
