"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"HSBC^A","HSBC Holdings plc","26.14","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hsbc^a",
"HSEA","HSBC Holdings plc","27.31","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hsea",
"HSEB","HSBC Holdings plc","27.01","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hseb",
"HNP","Huaneng Power International, Inc.","27.97","$10.63B","1994","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/hnp",
"HUBB","Hubbell Inc","121.76","$6.66B","2015","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/hubb",
"HUBS","HubSpot, Inc.","79.95","$2.99B","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/hubs",
"HBM","Hudbay Minerals Inc.","8","$2.09B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/hbm",
"HBM.WS","Hudbay Minerals Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hbm.ws",
"HPP","Hudson Pacific Properties, Inc.","35.44","$5.53B","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/hpp",
"HGT","Hugoton Royalty Trust","1.7","$68M","1999","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/hgt",
"HUM","Humana Inc.","240.94","$34.42B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/hum",
"HII","Huntington Ingalls Industries, Inc.","239.18","$10.83B","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/hii",
"HUN","Huntsman Corporation","30.69","$7.37B","2005","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hun",
"H","Hyatt Hotels Corporation","69.74","$8.48B","2009","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/h",
"HY","Hyster-Yale Materials Handling, Inc.","80.3","$1.32B","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/hy",
"IAG","Iamgold Corporation","5.74","$2.67B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/iag",
"IBN","ICICI Bank Limited","9.46","$30.33B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ibn",
"IDA","IDACORP, Inc.","95.93","$4.83B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ida",
"IEX","IDEX Corporation","127.96","$9.78B","1989","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/iex",
"IDT","IDT Corporation","12.77","$317.22M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/idt",
"ITW","Illinois Tool Works Inc.","157.61","$54B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/itw",
"IMAX","Imax Corporation","23.1","$1.5B","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/imax",
"ICD","Independence Contract Drilling, Inc.","3.76","$142.81M","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/icd",
"IHC","Independence Holding Company","27.55","$411.44M","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/ihc",
"IRT","Independence Realty Trust, Inc.","10.4","$868.59M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/irt",
"IFN","India Fund, Inc. (The)","27.34","$776.55M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifn",
"IBA","Industrias Bachoco, S.A. de C.V.","58.46","$2.92B","1997","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/iba",
"INFY","Infosys Limited","14.8","$34B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/infy",
"HIFR","InfraREIT, Inc.","20.26","$887.33M","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hifr",
"ING","ING Group, N.V.","18.16","$70.56B","1997","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ing",
"ISF","ING Group, N.V.","25.73","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/isf",
"ISG","ING Group, N.V.","25.61","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/isg",
"IR","Ingersoll-Rand plc (Ireland)","84.76","$21.18B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ir",
"NGVT","Ingevity Corporation","74.74","$3.15B","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ngvt",
"INGR","Ingredion Incorporated","129.13","$9.28B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ingr",
"IIPR","Innovative Industrial Properties, Inc.","19.66","$69.31M","2016","Finance","Real Estate","http://www.nasdaq.com/symbol/iipr",
"IIPR^A","Innovative Industrial Properties, Inc.","25.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iipr^a",
"IPHI","Inphi Corporation","41.15","$1.75B","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/iphi",
"INSI","Insight Select Income Fund","19.72","$211.2M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/insi",
"NSP","Insperity, Inc.","108","$2.25B","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/nsp",
"IBP","Installed Building Products, Inc.","62.5","$1.99B","2014","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/ibp",
"INST","Instructure, Inc.","33.7","$1B","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/inst",
"ITGR","Integer Holdings Corporation","47.1","$1.49B","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/itgr",
"I","Intelsat S.A.","3.86","$459.34M","2013","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/i",
"ICE","Intercontinental Exchange Inc.","67.08","$39.24B","2005","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ice",
"IHG","Intercontinental Hotels Group","56.35","$10.25B","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/ihg",
"IFF","Internationa Flavors & Fragrances, Inc.","149.72","$11.82B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/iff",
"IBM","International Business Machines Corporation","148.4","$137.39B","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/ibm",
"IGT","International Game Technology","23.85","$4.83B","2015","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/igt",
"IP","International Paper Company","54.39","$22.46B","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ip",
"INSW","International Seaways, Inc.","18.37","$537.29M","2016","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/insw",
"IPG","Interpublic Group of Companies, Inc. (The)","18.67","$7.26B","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/ipg",
"IPL^D","Interstate Power and Light Company","26.3254","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ipl^d",
"INXN","InterXion Holding N.V.","56.63","$4.04B","2011","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/inxn",
"IPI","Intrepid Potash, Inc","3.95","$516.55M","2008","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/ipi",
"XON","Intrexon Corporation","12.57","$1.51B","2013","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/xon",
"IVC","Invacare Corporation","17.25","$566.43M","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ivc",
"VBF","Invesco Bond Fund","19.79","$225.15M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vbf",
"VCV","Invesco California Value Municipal Income Trust","12.93","$618.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcv",
"VTA","Invesco Credit Opportunities Fund","11.42","$846.16M","2007","n/a","n/a","http://www.nasdaq.com/symbol/vta",
"IHIT","Invesco High Income 2023 Target Term Fund","10.0895","$241.56M","2016","n/a","n/a","http://www.nasdaq.com/symbol/ihit",
"VLT","Invesco High Income Trust II","14.6738","$119.13M","1989","n/a","n/a","http://www.nasdaq.com/symbol/vlt",
"IVR","INVESCO MORTGAGE CAPITAL INC","16.92","$1.89B","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ivr",
"IVR^B","INVESCO MORTGAGE CAPITAL INC","25.71","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ivr^b",
"IVR^C","INVESCO MORTGAGE CAPITAL INC","25.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ivr^c",
"IVR^A","Invesco Mortgage Capital Inc.","25.2099","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ivr^a",
"OIA","Invesco Municipal Income Opportunities Trust","7.92","$375.85M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oia",
"VMO","Invesco Municipal Opportunity Trust","12.42","$837.29M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vmo",
"VKQ","Invesco Municipal Trust","12.41","$686.52M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vkq",
"VPV","Invesco Pennsylvania Value Municipal Income Trust","12.08","$287.86M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vpv",
"IVZ","Invesco Plc","34.52","$14.05B","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ivz",
"IQI","Invesco Quality Municipal Income Trust","12.44","$657.87M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iqi",
"VVR","Invesco Senior Income Trust","4.34","$781.36M","1998","n/a","n/a","http://www.nasdaq.com/symbol/vvr",
"VTN","Invesco Trust  for Investment Grade New York Municipal","13.72","$267.23M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtn",
"VGM","Invesco Trust for Investment Grade Municipals","13.06","$708.18M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgm",
"IIM","Invesco Value Municipal Income Trust","14.76","$694.55M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iim",
"ITG","Investment Technology Group, Inc.","18.5","$611.62M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/itg",
"IRET","Investors Real Estate Trust","5.86","$706.64M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/iret",
"IRET^C","Investors Real Estate Trust","25.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iret^c",
"NVTA","Invitae Corporation","8.2","$410.62M","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/nvta",
"INVH","Invitation Homes Inc.","23.57","$7.34B","2017","Finance","Real Estate","http://www.nasdaq.com/symbol/invh",
"IO","Ion Geophysical Corporation","14.75","$175.47M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/io",
"IRM","Iron Mountain Incorporated","40.99","$10.94B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/irm",
"IRS","IRSA Inversiones Y Representaciones S.A.","27.2","$1.57B","n/a","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/irs",
"ICL","Israel Chemicals Shs","4.06","$5.18B","2014","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/icl",
"STAR          ","iStar Financial Inc.","11.3","$770.66M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/star",
"STAR^D","iStar Financial Inc.","25.69","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^d",
"STAR^G","iStar Financial Inc.","25.49","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^g",
"STAR^I","iStar Financial Inc.","25.439","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^i",
"ITCB","Ita? CorpBanca","13.25","$4.53B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/itcb",
"ITUB","Itau Unibanco Banco Holding SA","12.69","$82.54B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/itub",
"ITT","ITT Inc.","51.06","$4.49B","2011","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/itt",
"IVH","Ivy High Income Opportunities Fund","14.83","$245.69M","2013","n/a","n/a","http://www.nasdaq.com/symbol/ivh",
"JPM","J P Morgan Chase & Co","97.86","$339.55B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm",
"JPM.WS","J P Morgan Chase & Co","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm.ws",
"JPM^A","J P Morgan Chase & Co","25.27","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm^a",
"JPM^B","J P Morgan Chase & Co","26.57","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^b",
"JPM^D.CL","J P Morgan Chase & Co","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^d.cl",
"JPM^E","J P Morgan Chase & Co","26.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^e",
"JPM^F","J P Morgan Chase & Co","26.6715","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^f",
"JPM^G","J P Morgan Chase & Co","26.86","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^g",
"JPM^H","J P Morgan Chase & Co","27","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm^h",
"JAX","J. Alexander&#39;s Holdings, Inc.","9.95","$146.22M","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jax",
"JILL","J. Jill, Inc.","5.08","$222.24M","2017","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/jill",
"JCP","J.C. Penney Company, Inc. Holding Company","2.95","$916.69M","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/jcp",
"SJM","J.M. Smucker Company (The)","106.49","$12.1B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/sjm",
"JBL","Jabil Inc.","28.66","$5.06B","1993","Technology","Electrical Products","http://www.nasdaq.com/symbol/jbl",
"JEC","Jacobs Engineering Group Inc.","59.82","$7.2B","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/jec",
"JAG","Jagged Peak Energy Inc.","14.77","$3.14B","2017","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/jag",
"JHX","James Hardie Industries plc.","15.97","$7.04B","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/jhx",
"JHG","Janus Henderson Group plc","37.04","$7.42B","2017","Finance","Investment Managers","http://www.nasdaq.com/symbol/jhg",
"JOF","Japan Smaller Capitalization Fund Inc","13.09","$370.89M","1990","n/a","n/a","http://www.nasdaq.com/symbol/jof",
"JBGS","JBG SMITH Properties","32.36","$3.82B","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/jbgs",
"JELD","JELD-WEN Holding, Inc.","35.49","$3.74B","2017","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/jeld",
"JCAP","Jernigan Capital, Inc.","20.02","$285.72M","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/jcap",
"JKS","JinkoSolar Holding Company Limited","28.39","$924M","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/jks",
"JMP","JMP Group LLC","5.69","$119.23M","2007","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmp",
"JMPB","JMP Group LLC","25.46","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmpb",
"JMPC","JMP Group LLC","25.384","n/a","2014","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmpc",
"JBT","John Bean Technologies Corporation","110.5","$3.49B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/jbt",
"BTO","John Hancock Financial Opportunities Fund","34.68","$646.29M","1994","n/a","n/a","http://www.nasdaq.com/symbol/bto",
"HEQ","John Hancock Hedged Equity & Income Fund","17.03","$207.85M","2011","n/a","n/a","http://www.nasdaq.com/symbol/heq",
"JHS","John Hancock Income Securities Trust","14.71","$171.32M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jhs",
"JHI","John Hancock Investors Trust","17.51","$152.46M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jhi",
"HPF","John Hancock Pfd Income Fund II","21.33","$453.64M","2002","n/a","n/a","http://www.nasdaq.com/symbol/hpf",
"HPI","John Hancock Preferred Income Fund","21.53","$559.85M","2002","n/a","n/a","http://www.nasdaq.com/symbol/hpi",
"HPS","John Hancock Preferred Income Fund III","18.25","$576.28M","2003","n/a","n/a","http://www.nasdaq.com/symbol/hps",
"PDT","John Hancock Premium Dividend Fund","16.81","$811.88M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pdt",
"HTD","John Hancock Tax Advantaged Dividend Income Fund","25.54","$903.73M","2004","n/a","n/a","http://www.nasdaq.com/symbol/htd",
"HTY","John Hancock Tax-Advantaged Global Shareholder Yield Fund","8.43","$92.92M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hty",
"JW.A","John Wiley & Sons, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jw.a",
"JW.B","John Wiley & Sons, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jw.b",
"JNJ","Johnson & Johnson","139.76","$375.47B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jnj",
"JCI","Johnson Controls International plc","36","$33.57B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/jci",
"JONE","Jones Energy, Inc.","1.09","$105.16M","2013","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/jone",
"JLL","Jones Lang LaSalle Incorporated","148.16","$6.72B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/jll",
"JMEI","Jumei International Holding Limited","3.15","$471.57M","2014","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/jmei",
"JNPR","Juniper Networks, Inc.","25.36","$9.51B","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/jnpr",
"JP","Jupai Holdings Limited","22.52","$727.1M","2015","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/jp",
"JE","Just Energy Group, Inc.","4.57","$671.12M","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/je",
"JE^A","Just Energy Group, Inc.","25.054","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/je^a",
"LRN","K12 Inc","15.4","$636.52M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/lrn",
"KAI","Kadant Inc","100.25","$1.1B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kai",
"KDMN","Kadmon Holdings, Inc.","3.61","$187.17M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kdmn",
"KAMN","Kaman Corporation","56.23","$1.56B","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/kamn",
"KSU","Kansas City Southern","105.12","$10.88B","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/ksu",
"KSU^","Kansas City Southern","27.658","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/ksu^",
"KS","KapStone Paper and Packaging Corporation","21.04","$2.04B","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ks",
"KAR","KAR Auction Services, Inc","48.25","$6.53B","2009","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/kar",
"KED","Kayne Anderson Energy Development Company","14.47","$155.69M","2006","n/a","n/a","http://www.nasdaq.com/symbol/ked",
"KYE","Kayne Anderson Energy Total Return Fund, Inc.","9.66","$354.22M","2005","n/a","n/a","http://www.nasdaq.com/symbol/kye",
"KMF","Kayne Anderson Midstream Energy Fund, Inc","12.9","$284.24M","2010","n/a","n/a","http://www.nasdaq.com/symbol/kmf",
"KYN","Kayne Anderson MLP Investment Company","15.05","$1.72B","2004","n/a","n/a","http://www.nasdaq.com/symbol/kyn",
"KYN^F","Kayne Anderson MLP Investment Company","25.57","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kyn^f",
"KB","KB Financial Group Inc","50.82","$20.15B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/kb",
"KBH","KB Home","28.44","$2.72B","1986","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/kbh",
"KBR","KBR, Inc.","19.39","$2.72B","2006","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/kbr",
"KAP","KCAP Financial, Inc.","25.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kap",
"FRAC","Keane Group, Inc.","15.43","$1.73B","2017","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/frac",
"K","Kellogg Company","63.76","$22.03B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/k",
"KEM","Kemet Corporation","15.68","$884.06M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/kem",
"KMPA","Kemper Corporation","26.48","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpa",
"KMPR","Kemper Corporation","66.95","$3.44B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpr",
"KMT","Kennametal Inc.","43.73","$3.54B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kmt",
"KW","Kennedy-Wilson Holdings Inc.","18.9","$2.86B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/kw",
"KWN.CL","Kennedy-Wilson Holdings Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kwn.cl",
"KEN","Kenon Holdings Ltd.","17.25","$926.66M","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ken",
"KEG","Key Energy Services, Inc.","9.16","$184.15M","2016","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/keg",
"KEY","KeyCorp","17.92","$19.27B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/key",
"KEY^I","KeyCorp","29.0595","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/key^i",
"KEYS","Keysight Technologies Inc.","44.32","$8.24B","2014","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/keys",
"KRC","Kilroy Realty Corporation","74.48","$7.33B","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/krc",
"KRP","Kimbell Royalty Partners","16.86","$278.12M","2017","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/krp",
"KMB","Kimberly-Clark Corporation","115.41","$40.6B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/kmb",
"KIM","Kimco Realty Corporation","18.95","$8.07B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/kim",
"KIM^I","Kimco Realty Corporation","25.2701","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^i",
"KIM^J","Kimco Realty Corporation","25.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^j",
"KIM^K","Kimco Realty Corporation","25.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^k",
"KIM^L","Kimco Realty Corporation","24.8497","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^l",
"KMI","Kinder Morgan, Inc.","17.46","$38.99B","2011","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/kmi",
"KMI^A","Kinder Morgan, Inc.","36.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kmi^a",
"KND","Kindred Healthcare, Inc.","7.6","$660.69M","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/knd",
"KFS","Kingsway Financial Services, Inc.","5.575","$131.91M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kfs",
"KGC","Kinross Gold Corporation","4.32","$5.39B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/kgc",
"KEX","Kirby Corporation","62.75","$3.75B","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/kex",
"KL","Kirkland Lake Gold Ltd.","14.27","$2.96B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/kl",
"KRG","Kite Realty Group Trust","19.07","$1.59B","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/krg",
"KKR","KKR & Co. L.P.","19.23","$9.18B","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/kkr",
"KKR^A","KKR & Co. L.P.","27.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kkr^a",
"KKR^B","KKR & Co. L.P.","26.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kkr^b",
"KFN^","KKR Financial Holdings LLC","25.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kfn^",
"KIO","KKR Income Opportunities Fund","16.17","$246.68M","2013","n/a","n/a","http://www.nasdaq.com/symbol/kio",
"KIO~","KKR Income Opportunities Fund","0.3495","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kio~",
"KREF","KKR Real Estate Finance Trust Inc.","19.95","$1.07B","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/kref",
"KMG","KMG Chemicals, Inc.","54.34","$834.97M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kmg",
"KNX","Knight Transportation, Inc.","38.04","$6.76B","2017","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/knx",
"KNL","Knoll, Inc.","19.78","$975.59M","2004","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/knl",
"KNOP","KNOT Offshore Partners LP","21.05","$625.06M","2013","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/knop",
"KN","Knowles Corporation","16.17","$1.45B","2014","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/kn",
"KSS","Kohl&#39;s Corporation","41.18","$6.94B","1992","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/kss",
"PHG","Koninklijke Philips N.V.","38.79","$36.34B","n/a","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/phg",
"KOP","Koppers Holdings Inc.","47.1","$977.11M","2006","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/kop",
"KEP","Korea Electric Power Corporation","17.17","$22.05B","1994","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/kep",
"KF","Korea Fund, Inc. (The)","43.47","$253.1M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kf",
"KFY","Korn/Ferry International","42.42","$2.4B","1999","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/kfy",
"KOS","Kosmos Energy Ltd.","8.26","$3.22B","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/kos",
"KRA","Kraton Corporation","48.71","$1.52B","2009","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kra",
"KR","Kroger Company (The)","22.14","$19.69B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/kr",
"KRO","Kronos Worldwide Inc","26.81","$3.11B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kro",
"KT","KT Corporation","13.91","$6.82B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/kt",
"KYO","Kyocera Corporation","68.65","$25.24B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/kyo",
